epoch: 16, step: 26, time: 1.5, train: 103.057, valid: 28.658, train_acc: 0.188, valid_acc: 0.182
epoch: 46, step: 56, time: 0.3, train: 36.113, valid: 14.114, train_acc: 0.221, valid_acc: 0.241
epoch: 47, step: 57, time: 5.3, train: 35.543, valid: 13.676, train_acc: 0.207, valid_acc: 0.245
epoch: 48, step: 58, time: 0.3, train: 36.156, valid: 13.237, train_acc: 0.221, valid_acc: 0.247
epoch: 49, step: 59, time: 5.2, train: 34.710, valid: 13.574, train_acc: 0.203, valid_acc: 0.240
epoch: 50, step: 60, time: 0.3, train: 30.397, valid: 12.749, train_acc: 0.232, valid_acc: 0.249
epoch: 51, step: 61, time: 5.2, train: 31.648, valid: 12.337, train_acc: 0.214, valid_acc: 0.258
epoch: 52, step: 62, time: 0.3, train: 32.620, valid: 11.953, train_acc: 0.214, valid_acc: 0.272
epoch: 53, step: 63, time: 5.5, train: 38.366, valid: 15.964, train_acc: 0.214, valid_acc: 0.195
epoch: 54, step: 64, time: 0.6, train: 30.605, valid: 15.243, train_acc: 0.245, valid_acc: 0.188
epoch: 55, step: 65, time: 5.5, train: 32.220, valid: 14.640, train_acc: 0.239, valid_acc: 0.192
epoch: 56, step: 66, time: 0.6, train: 35.098, valid: 14.250, train_acc: 0.210, valid_acc: 0.197
epoch: 57, step: 67, time: 5.4, train: 29.199, valid: 14.039, train_acc: 0.246, valid_acc: 0.182
epoch: 58, step: 68, time: 0.6, train: 34.754, valid: 13.277, train_acc: 0.211, valid_acc: 0.196
epoch: 59, step: 69, time: 5.4, train: 29.472, valid: 13.213, train_acc: 0.214, valid_acc: 0.189
epoch: 60, step: 70, time: 0.6, train: 29.129, valid: 12.505, train_acc: 0.230, valid_acc: 0.200
epoch: 61, step: 71, time: 5.5, train: 27.827, valid: 12.744, train_acc: 0.242, valid_acc: 0.196
epoch: 62, step: 72, time: 0.6, train: 27.005, valid: 12.005, train_acc: 0.239, valid_acc: 0.190
epoch: 63, step: 73, time: 5.7, train: 24.013, valid: 11.788, train_acc: 0.242, valid_acc: 0.194
epoch: 64, step: 74, time: 0.6, train: 25.869, valid: 11.515, train_acc: 0.245, valid_acc: 0.197
epoch: 65, step: 75, time: 6.8, train: 24.623, valid: 10.285, train_acc: 0.258, valid_acc: 0.207
epoch: 66, step: 76, time: 0.4, train: 21.612, valid: 10.342, train_acc: 0.244, valid_acc: 0.210
epoch: 67, step: 77, time: 6.1, train: 20.043, valid: 9.932, train_acc: 0.269, valid_acc: 0.206
epoch: 68, step: 78, time: 0.4, train: 17.792, valid: 9.643, train_acc: 0.283, valid_acc: 0.217
epoch: 69, step: 79, time: 5.5, train: 22.348, valid: 9.691, train_acc: 0.248, valid_acc: 0.200
epoch: 70, step: 80, time: 0.4, train: 19.847, valid: 9.488, train_acc: 0.283, valid_acc: 0.214
epoch: 71, step: 81, time: 5.4, train: 20.116, valid: 9.110, train_acc: 0.283, valid_acc: 0.215
epoch: 72, step: 82, time: 0.4, train: 20.031, valid: 9.176, train_acc: 0.255, valid_acc: 0.206
epoch: 73, step: 83, time: 5.4, train: 18.702, valid: 8.937, train_acc: 0.308, valid_acc: 0.217
epoch: 74, step: 84, time: 0.4, train: 17.509, valid: 8.719, train_acc: 0.282, valid_acc: 0.211
epoch: 75, step: 85, time: 5.4, train: 20.845, valid: 8.340, train_acc: 0.269, valid_acc: 0.213
epoch: 76, step: 86, time: 0.4, train: 19.907, valid: 8.332, train_acc: 0.267, valid_acc: 0.227
epoch: 77, step: 87, time: 5.2, train: 15.504, valid: 8.172, train_acc: 0.255, valid_acc: 0.256
epoch: 78, step: 88, time: 0.4, train: 16.251, valid: 7.986, train_acc: 0.230, valid_acc: 0.280
epoch: 79, step: 89, time: 5.3, train: 14.493, valid: 7.917, train_acc: 0.241, valid_acc: 0.289
epoch: 80, step: 90, time: 0.4, train: 15.715, valid: 7.504, train_acc: 0.238, valid_acc: 0.294
epoch: 81, step: 91, time: 5.2, train: 15.630, valid: 7.942, train_acc: 0.217, valid_acc: 0.257
epoch: 82, step: 92, time: 0.4, train: 15.390, valid: 8.068, train_acc: 0.227, valid_acc: 0.279
epoch: 83, step: 93, time: 5.3, train: 14.748, valid: 7.677, train_acc: 0.246, valid_acc: 0.280
epoch: 84, step: 94, time: 0.5, train: 14.849, valid: 7.670, train_acc: 0.254, valid_acc: 0.263
epoch: 85, step: 95, time: 5.3, train: 14.867, valid: 7.746, train_acc: 0.256, valid_acc: 0.287
epoch: 86, step: 96, time: 0.4, train: 14.237, valid: 7.460, train_acc: 0.211, valid_acc: 0.284
epoch: 87, step: 97, time: 5.2, train: 13.794, valid: 7.497, train_acc: 0.244, valid_acc: 0.283
epoch: 88, step: 98, time: 0.4, train: 13.310, valid: 7.450, train_acc: 0.255, valid_acc: 0.290
epoch: 89, step: 99, time: 5.4, train: 14.686, valid: 9.859, train_acc: 0.245, valid_acc: 0.189
epoch: 90, step: 100, time: 0.5, train: 15.565, valid: 9.029, train_acc: 0.241, valid_acc: 0.201
epoch: 91, step: 101, time: 5.7, train: 13.382, valid: 8.595, train_acc: 0.239, valid_acc: 0.194
epoch: 92, step: 102, time: 0.5, train: 14.172, valid: 8.288, train_acc: 0.235, valid_acc: 0.203
epoch: 93, step: 103, time: 5.4, train: 14.291, valid: 7.667, train_acc: 0.241, valid_acc: 0.208
epoch: 94, step: 104, time: 0.5, train: 14.229, valid: 6.959, train_acc: 0.241, valid_acc: 0.226
epoch: 95, step: 105, time: 5.4, train: 12.203, valid: 6.384, train_acc: 0.241, valid_acc: 0.235
epoch: 96, step: 106, time: 0.5, train: 14.709, valid: 6.043, train_acc: 0.229, valid_acc: 0.268
epoch: 97, step: 107, time: 5.4, train: 13.800, valid: 5.660, train_acc: 0.239, valid_acc: 0.271
epoch: 98, step: 108, time: 0.5, train: 13.811, valid: 5.346, train_acc: 0.246, valid_acc: 0.285
epoch: 99, step: 109, time: 5.4, train: 12.846, valid: 5.033, train_acc: 0.229, valid_acc: 0.304
epoch: 100, step: 110, time: 0.5, train: 12.921, valid: 4.714, train_acc: 0.253, valid_acc: 0.351
epoch: 101, step: 111, time: 5.5, train: 11.969, valid: 5.664, train_acc: 0.276, valid_acc: 0.284
epoch: 102, step: 112, time: 0.6, train: 11.619, valid: 5.666, train_acc: 0.260, valid_acc: 0.271
epoch: 103, step: 113, time: 5.5, train: 10.946, valid: 5.681, train_acc: 0.265, valid_acc: 0.258
epoch: 104, step: 114, time: 0.6, train: 10.972, valid: 5.766, train_acc: 0.258, valid_acc: 0.258
epoch: 105, step: 115, time: 5.4, train: 11.812, valid: 5.546, train_acc: 0.256, valid_acc: 0.283
epoch: 106, step: 116, time: 0.6, train: 11.917, valid: 5.565, train_acc: 0.261, valid_acc: 0.266
epoch: 107, step: 117, time: 5.5, train: 11.395, valid: 5.508, train_acc: 0.255, valid_acc: 0.279
epoch: 108, step: 118, time: 0.6, train: 11.114, valid: 5.524, train_acc: 0.256, valid_acc: 0.284
epoch: 109, step: 119, time: 5.5, train: 10.198, valid: 5.435, train_acc: 0.269, valid_acc: 0.288
epoch: 110, step: 120, time: 0.6, train: 11.009, valid: 5.625, train_acc: 0.242, valid_acc: 0.271
epoch: 111, step: 121, time: 5.5, train: 13.440, valid: 5.536, train_acc: 0.245, valid_acc: 0.305
epoch: 112, step: 122, time: 0.6, train: 9.290, valid: 5.457, train_acc: 0.290, valid_acc: 0.301
epoch: 113, step: 123, time: 5.2, train: 11.664, valid: 5.944, train_acc: 0.241, valid_acc: 0.307
epoch: 114, step: 124, time: 0.2, train: 11.411, valid: 5.747, train_acc: 0.255, valid_acc: 0.315
epoch: 115, step: 125, time: 5.2, train: 10.978, valid: 5.820, train_acc: 0.301, valid_acc: 0.313
epoch: 116, step: 126, time: 0.2, train: 10.947, valid: 5.837, train_acc: 0.292, valid_acc: 0.296
epoch: 117, step: 127, time: 5.2, train: 12.005, valid: 5.901, train_acc: 0.270, valid_acc: 0.322
epoch: 118, step: 128, time: 0.2, train: 12.035, valid: 5.518, train_acc: 0.259, valid_acc: 0.312
epoch: 119, step: 129, time: 5.2, train: 11.676, valid: 5.672, train_acc: 0.270, valid_acc: 0.289
epoch: 120, step: 130, time: 0.3, train: 11.983, valid: 5.498, train_acc: 0.254, valid_acc: 0.306
epoch: 121, step: 131, time: 5.3, train: 12.242, valid: 5.502, train_acc: 0.236, valid_acc: 0.300
epoch: 122, step: 132, time: 0.2, train: 11.122, valid: 5.350, train_acc: 0.270, valid_acc: 0.306
epoch: 123, step: 133, time: 5.2, train: 10.525, valid: 5.353, train_acc: 0.254, valid_acc: 0.296
epoch: 124, step: 134, time: 0.2, train: 10.498, valid: 5.336, train_acc: 0.275, valid_acc: 0.306
epoch: 125, step: 135, time: 5.6, train: 8.967, valid: 4.981, train_acc: 0.257, valid_acc: 0.243
epoch: 126, step: 136, time: 0.5, train: 8.999, valid: 4.844, train_acc: 0.265, valid_acc: 0.254
epoch: 127, step: 137, time: 5.4, train: 9.364, valid: 4.814, train_acc: 0.244, valid_acc: 0.252
epoch: 128, step: 138, time: 0.5, train: 9.406, valid: 4.722, train_acc: 0.251, valid_acc: 0.261
epoch: 129, step: 139, time: 5.5, train: 9.578, valid: 4.589, train_acc: 0.266, valid_acc: 0.275
epoch: 130, step: 140, time: 0.5, train: 8.118, valid: 4.607, train_acc: 0.273, valid_acc: 0.266
epoch: 131, step: 141, time: 5.4, train: 8.994, valid: 4.483, train_acc: 0.259, valid_acc: 0.281
epoch: 132, step: 142, time: 0.5, train: 9.097, valid: 4.499, train_acc: 0.244, valid_acc: 0.281
epoch: 133, step: 143, time: 5.4, train: 9.138, valid: 4.429, train_acc: 0.280, valid_acc: 0.266
epoch: 134, step: 144, time: 0.5, train: 8.739, valid: 4.426, train_acc: 0.244, valid_acc: 0.279
epoch: 135, step: 145, time: 5.5, train: 8.653, valid: 4.426, train_acc: 0.262, valid_acc: 0.294
epoch: 136, step: 146, time: 0.5, train: 8.910, valid: 4.465, train_acc: 0.256, valid_acc: 0.277
epoch: 137, step: 147, time: 5.2, train: 9.866, valid: 5.084, train_acc: 0.232, valid_acc: 0.260
epoch: 138, step: 148, time: 0.3, train: 8.855, valid: 5.022, train_acc: 0.261, valid_acc: 0.273
epoch: 139, step: 149, time: 5.2, train: 9.246, valid: 4.923, train_acc: 0.268, valid_acc: 0.271
epoch: 140, step: 150, time: 0.3, train: 9.160, valid: 5.009, train_acc: 0.268, valid_acc: 0.265
epoch: 141, step: 151, time: 5.2, train: 9.258, valid: 5.065, train_acc: 0.243, valid_acc: 0.269
epoch: 142, step: 152, time: 0.3, train: 9.563, valid: 4.905, train_acc: 0.211, valid_acc: 0.278
epoch: 143, step: 153, time: 5.9, train: 8.484, valid: 4.972, train_acc: 0.254, valid_acc: 0.280
epoch: 144, step: 154, time: 0.3, train: 8.426, valid: 4.887, train_acc: 0.254, valid_acc: 0.280
epoch: 145, step: 155, time: 5.3, train: 8.353, valid: 4.977, train_acc: 0.275, valid_acc: 0.287
epoch: 146, step: 156, time: 0.3, train: 8.290, valid: 4.934, train_acc: 0.250, valid_acc: 0.280
epoch: 147, step: 157, time: 5.3, train: 8.067, valid: 4.921, train_acc: 0.281, valid_acc: 0.290
epoch: 148, step: 158, time: 0.3, train: 8.038, valid: 4.928, train_acc: 0.282, valid_acc: 0.283
epoch: 149, step: 159, time: 5.5, train: 8.465, valid: 4.507, train_acc: 0.291, valid_acc: 0.309
epoch: 150, step: 160, time: 0.2, train: 7.725, valid: 4.569, train_acc: 0.299, valid_acc: 0.290
epoch: 151, step: 161, time: 5.3, train: 8.300, valid: 4.562, train_acc: 0.252, valid_acc: 0.303
epoch: 152, step: 162, time: 0.2, train: 7.763, valid: 4.461, train_acc: 0.314, valid_acc: 0.290
epoch: 153, step: 163, time: 5.3, train: 8.006, valid: 4.555, train_acc: 0.305, valid_acc: 0.315
epoch: 154, step: 164, time: 0.2, train: 7.952, valid: 4.577, train_acc: 0.311, valid_acc: 0.305
epoch: 155, step: 165, time: 5.2, train: 8.115, valid: 4.550, train_acc: 0.309, valid_acc: 0.302
epoch: 156, step: 166, time: 0.2, train: 8.147, valid: 4.464, train_acc: 0.293, valid_acc: 0.321
epoch: 157, step: 167, time: 5.3, train: 7.871, valid: 4.518, train_acc: 0.270, valid_acc: 0.296
epoch: 158, step: 168, time: 0.2, train: 7.689, valid: 4.544, train_acc: 0.293, valid_acc: 0.311
epoch: 159, step: 169, time: 5.2, train: 8.201, valid: 4.500, train_acc: 0.258, valid_acc: 0.306
epoch: 160, step: 170, time: 0.3, train: 8.202, valid: 4.509, train_acc: 0.262, valid_acc: 0.328
epoch: 161, step: 171, time: 5.2, train: 7.780, valid: 4.959, train_acc: 0.265, valid_acc: 0.312
epoch: 162, step: 172, time: 0.3, train: 8.251, valid: 4.877, train_acc: 0.248, valid_acc: 0.311
epoch: 163, step: 173, time: 5.2, train: 7.404, valid: 4.789, train_acc: 0.285, valid_acc: 0.311
epoch: 164, step: 174, time: 0.2, train: 7.181, valid: 4.803, train_acc: 0.311, valid_acc: 0.291
epoch: 165, step: 175, time: 5.3, train: 7.224, valid: 4.804, train_acc: 0.281, valid_acc: 0.293
epoch: 166, step: 176, time: 0.2, train: 7.159, valid: 4.692, train_acc: 0.290, valid_acc: 0.311
epoch: 167, step: 177, time: 5.2, train: 7.463, valid: 4.731, train_acc: 0.271, valid_acc: 0.304
epoch: 168, step: 178, time: 0.2, train: 7.526, valid: 4.745, train_acc: 0.253, valid_acc: 0.318
epoch: 169, step: 179, time: 5.2, train: 7.012, valid: 4.689, train_acc: 0.283, valid_acc: 0.302
epoch: 170, step: 180, time: 0.2, train: 7.327, valid: 4.658, train_acc: 0.278, valid_acc: 0.308
epoch: 171, step: 181, time: 5.2, train: 7.390, valid: 4.607, train_acc: 0.299, valid_acc: 0.311
epoch: 172, step: 182, time: 0.2, train: 7.259, valid: 4.723, train_acc: 0.293, valid_acc: 0.313
epoch: 173, step: 183, time: 5.4, train: 7.691, valid: 4.686, train_acc: 0.255, valid_acc: 0.271
epoch: 174, step: 184, time: 0.4, train: 7.356, valid: 4.687, train_acc: 0.274, valid_acc: 0.267
epoch: 175, step: 185, time: 5.5, train: 7.749, valid: 4.592, train_acc: 0.257, valid_acc: 0.274
epoch: 176, step: 186, time: 0.4, train: 7.934, valid: 4.512, train_acc: 0.232, valid_acc: 0.276
epoch: 177, step: 187, time: 5.4, train: 7.666, valid: 4.568, train_acc: 0.247, valid_acc: 0.257
epoch: 178, step: 188, time: 0.4, train: 7.953, valid: 4.518, train_acc: 0.232, valid_acc: 0.260
epoch: 179, step: 189, time: 5.5, train: 7.080, valid: 4.449, train_acc: 0.266, valid_acc: 0.258
epoch: 180, step: 190, time: 0.4, train: 6.808, valid: 4.468, train_acc: 0.274, valid_acc: 0.262
epoch: 181, step: 191, time: 5.5, train: 7.368, valid: 4.466, train_acc: 0.250, valid_acc: 0.260
epoch: 182, step: 192, time: 0.4, train: 7.698, valid: 4.410, train_acc: 0.224, valid_acc: 0.272
epoch: 183, step: 193, time: 6.6, train: 7.700, valid: 4.361, train_acc: 0.249, valid_acc: 0.271
epoch: 184, step: 194, time: 0.4, train: 7.465, valid: 4.396, train_acc: 0.235, valid_acc: 0.280
epoch: 185, step: 195, time: 5.4, train: 6.726, valid: 3.630, train_acc: 0.282, valid_acc: 0.368
epoch: 186, step: 196, time: 0.3, train: 7.195, valid: 3.706, train_acc: 0.284, valid_acc: 0.356
epoch: 187, step: 197, time: 5.3, train: 7.406, valid: 3.774, train_acc: 0.262, valid_acc: 0.342
epoch: 188, step: 198, time: 0.3, train: 6.751, valid: 3.858, train_acc: 0.278, valid_acc: 0.326
epoch: 189, step: 199, time: 5.3, train: 6.829, valid: 3.852, train_acc: 0.294, valid_acc: 0.322
epoch: 190, step: 200, time: 0.3, train: 6.872, valid: 4.053, train_acc: 0.274, valid_acc: 0.298
epoch: 191, step: 201, time: 5.3, train: 6.802, valid: 4.019, train_acc: 0.280, valid_acc: 0.307
epoch: 192, step: 202, time: 0.3, train: 6.648, valid: 4.043, train_acc: 0.292, valid_acc: 0.298
epoch: 193, step: 203, time: 5.9, train: 6.904, valid: 4.053, train_acc: 0.278, valid_acc: 0.293
epoch: 194, step: 204, time: 0.3, train: 6.272, valid: 4.075, train_acc: 0.294, valid_acc: 0.287
epoch: 195, step: 205, time: 5.2, train: 6.671, valid: 4.108, train_acc: 0.276, valid_acc: 0.281
epoch: 196, step: 206, time: 0.3, train: 6.856, valid: 4.038, train_acc: 0.272, valid_acc: 0.297
epoch: 197, step: 207, time: 5.2, train: 6.310, valid: 4.327, train_acc: 0.283, valid_acc: 0.309
epoch: 198, step: 208, time: 0.2, train: 6.193, valid: 4.301, train_acc: 0.309, valid_acc: 0.308
epoch: 199, step: 209, time: 5.1, train: 5.615, valid: 4.352, train_acc: 0.335, valid_acc: 0.290
epoch: 200, step: 210, time: 0.4, train: 6.361, valid: 4.266, train_acc: 0.275, valid_acc: 0.294
epoch: 201, step: 211, time: 5.9, train: 6.012, valid: 4.247, train_acc: 0.303, valid_acc: 0.286
epoch: 202, step: 212, time: 0.3, train: 5.774, valid: 4.253, train_acc: 0.309, valid_acc: 0.313
epoch: 203, step: 213, time: 5.3, train: 6.039, valid: 4.234, train_acc: 0.279, valid_acc: 0.322
epoch: 204, step: 214, time: 0.2, train: 5.715, valid: 4.252, train_acc: 0.289, valid_acc: 0.303
epoch: 205, step: 215, time: 5.2, train: 5.555, valid: 4.238, train_acc: 0.333, valid_acc: 0.287
epoch: 206, step: 216, time: 0.2, train: 5.893, valid: 4.208, train_acc: 0.303, valid_acc: 0.310
epoch: 207, step: 217, time: 5.2, train: 6.305, valid: 4.272, train_acc: 0.271, valid_acc: 0.296
epoch: 208, step: 218, time: 0.2, train: 6.473, valid: 4.246, train_acc: 0.277, valid_acc: 0.305
epoch: 209, step: 219, time: 5.4, train: 5.879, valid: 3.312, train_acc: 0.285, valid_acc: 0.436
epoch: 210, step: 220, time: 0.5, train: 5.601, valid: 3.208, train_acc: 0.305, valid_acc: 0.465
epoch: 211, step: 221, time: 5.5, train: 4.944, valid: 3.260, train_acc: 0.364, valid_acc: 0.447
epoch: 212, step: 222, time: 0.5, train: 4.706, valid: 3.386, train_acc: 0.393, valid_acc: 0.445
epoch: 213, step: 223, time: 5.4, train: 4.911, valid: 3.513, train_acc: 0.400, valid_acc: 0.432
epoch: 214, step: 224, time: 0.5, train: 4.478, valid: 3.494, train_acc: 0.436, valid_acc: 0.439
epoch: 215, step: 225, time: 5.4, train: 4.500, valid: 3.381, train_acc: 0.414, valid_acc: 0.447
epoch: 216, step: 226, time: 0.6, train: 4.409, valid: 3.256, train_acc: 0.430, valid_acc: 0.465
epoch: 217, step: 227, time: 4.1, train: 4.020, valid: 3.161, train_acc: 0.440, valid_acc: 0.477
epoch: 218, step: 228, time: 0.5, train: 4.163, valid: 3.143, train_acc: 0.437, valid_acc: 0.468
epoch: 219, step: 229, time: 5.4, train: 4.157, valid: 3.147, train_acc: 0.434, valid_acc: 0.482
epoch: 220, step: 230, time: 0.5, train: 4.132, valid: 3.109, train_acc: 0.453, valid_acc: 0.486
epoch: 221, step: 231, time: 5.3, train: 4.106, valid: 4.617, train_acc: 0.462, valid_acc: 0.277
epoch: 222, step: 232, time: 0.4, train: 3.969, valid: 4.596, train_acc: 0.465, valid_acc: 0.263
epoch: 223, step: 233, time: 5.2, train: 4.103, valid: 4.487, train_acc: 0.459, valid_acc: 0.277
epoch: 224, step: 234, time: 0.4, train: 3.840, valid: 4.421, train_acc: 0.449, valid_acc: 0.282
epoch: 225, step: 235, time: 5.2, train: 3.848, valid: 4.386, train_acc: 0.457, valid_acc: 0.280
epoch: 226, step: 236, time: 0.4, train: 3.552, valid: 4.395, train_acc: 0.479, valid_acc: 0.292
epoch: 227, step: 237, time: 5.3, train: 3.731, valid: 4.370, train_acc: 0.469, valid_acc: 0.276
epoch: 228, step: 238, time: 0.4, train: 3.862, valid: 4.381, train_acc: 0.449, valid_acc: 0.304
epoch: 229, step: 239, time: 5.2, train: 3.598, valid: 4.345, train_acc: 0.471, valid_acc: 0.308
epoch: 230, step: 240, time: 0.4, train: 3.647, valid: 4.374, train_acc: 0.494, valid_acc: 0.285
epoch: 231, step: 241, time: 5.2, train: 3.579, valid: 4.283, train_acc: 0.465, valid_acc: 0.288
epoch: 232, step: 242, time: 0.4, train: 3.597, valid: 4.252, train_acc: 0.468, valid_acc: 0.299
epoch: 233, step: 243, time: 5.4, train: 6.031, valid: 5.004, train_acc: 0.255, valid_acc: 0.299
epoch: 234, step: 244, time: 0.3, train: 6.090, valid: 4.984, train_acc: 0.264, valid_acc: 0.300
epoch: 235, step: 245, time: 5.9, train: 6.070, valid: 4.877, train_acc: 0.277, valid_acc: 0.296
epoch: 236, step: 246, time: 0.4, train: 5.683, valid: 4.976, train_acc: 0.303, valid_acc: 0.299
epoch: 237, step: 247, time: 5.4, train: 5.826, valid: 4.866, train_acc: 0.296, valid_acc: 0.309
epoch: 238, step: 248, time: 0.3, train: 6.088, valid: 4.953, train_acc: 0.286, valid_acc: 0.289
epoch: 239, step: 249, time: 5.4, train: 5.766, valid: 5.006, train_acc: 0.295, valid_acc: 0.284
epoch: 240, step: 250, time: 0.3, train: 5.697, valid: 5.038, train_acc: 0.267, valid_acc: 0.272
epoch: 241, step: 251, time: 5.4, train: 5.215, valid: 5.001, train_acc: 0.306, valid_acc: 0.264
epoch: 242, step: 252, time: 0.3, train: 5.647, valid: 5.016, train_acc: 0.290, valid_acc: 0.280
epoch: 243, step: 253, time: 5.3, train: 5.578, valid: 4.965, train_acc: 0.321, valid_acc: 0.280
epoch: 244, step: 254, time: 0.3, train: 5.277, valid: 4.823, train_acc: 0.314, valid_acc: 0.274
epoch: 245, step: 255, time: 5.2, train: 5.629, valid: 4.124, train_acc: 0.277, valid_acc: 0.330
epoch: 246, step: 256, time: 0.3, train: 5.845, valid: 4.159, train_acc: 0.273, valid_acc: 0.317
epoch: 247, step: 257, time: 5.8, train: 5.707, valid: 4.147, train_acc: 0.276, valid_acc: 0.310
epoch: 248, step: 258, time: 0.2, train: 5.612, valid: 4.106, train_acc: 0.234, valid_acc: 0.306
epoch: 249, step: 259, time: 5.2, train: 5.691, valid: 4.134, train_acc: 0.269, valid_acc: 0.284
epoch: 250, step: 260, time: 0.2, train: 5.338, valid: 4.103, train_acc: 0.284, valid_acc: 0.296
epoch: 251, step: 261, time: 5.2, train: 5.643, valid: 4.082, train_acc: 0.249, valid_acc: 0.322
epoch: 252, step: 262, time: 0.2, train: 5.434, valid: 4.078, train_acc: 0.271, valid_acc: 0.313
epoch: 253, step: 263, time: 5.2, train: 5.310, valid: 4.105, train_acc: 0.276, valid_acc: 0.307
epoch: 254, step: 264, time: 0.2, train: 5.374, valid: 4.071, train_acc: 0.288, valid_acc: 0.320
epoch: 255, step: 265, time: 5.2, train: 5.528, valid: 4.114, train_acc: 0.271, valid_acc: 0.325
epoch: 256, step: 266, time: 0.3, train: 5.102, valid: 4.156, train_acc: 0.310, valid_acc: 0.315
epoch: 257, step: 267, time: 5.2, train: 5.579, valid: 4.276, train_acc: 0.296, valid_acc: 0.296
epoch: 258, step: 268, time: 0.3, train: 5.561, valid: 4.264, train_acc: 0.265, valid_acc: 0.292
epoch: 259, step: 269, time: 5.4, train: 5.546, valid: 4.240, train_acc: 0.258, valid_acc: 0.275
epoch: 260, step: 270, time: 0.3, train: 5.229, valid: 4.180, train_acc: 0.279, valid_acc: 0.310
epoch: 261, step: 271, time: 5.4, train: 5.314, valid: 4.132, train_acc: 0.276, valid_acc: 0.316
epoch: 262, step: 272, time: 0.3, train: 5.525, valid: 4.176, train_acc: 0.260, valid_acc: 0.304
epoch: 263, step: 273, time: 5.4, train: 5.208, valid: 4.126, train_acc: 0.257, valid_acc: 0.313
epoch: 264, step: 274, time: 0.3, train: 5.401, valid: 4.161, train_acc: 0.269, valid_acc: 0.290
epoch: 265, step: 275, time: 5.3, train: 5.483, valid: 4.194, train_acc: 0.249, valid_acc: 0.284
epoch: 266, step: 276, time: 0.3, train: 4.972, valid: 4.148, train_acc: 0.280, valid_acc: 0.303
epoch: 267, step: 277, time: 5.4, train: 5.223, valid: 4.184, train_acc: 0.275, valid_acc: 0.292
epoch: 268, step: 278, time: 0.3, train: 5.143, valid: 4.271, train_acc: 0.266, valid_acc: 0.276
